energy,IBD
3.0665,2.8689667256589739415061237523839021275328423954139e-43
3.067,2.870645192593675619463738774275473275522131843389e-43
3.0675,2.8723241195979859327099070403302881532603882817158e-43
3.068,2.87400350666795437128623954822458307961509142033e-43
3.0685,2.8756833537996218787081552278135320132234399869703e-43
3.069,2.8773636609890327898011647245500794008248402325476e-43
3.0695,2.8790444282322243927568071786521625982174710352251e-43
3.07,2.8807256555252314083567550739747487335186791463332e-43
3.0705,2.8824073428640904765406732473617985105527626190701e-43
3.071,2.8840894902448312020559317493619492562670271753202e-43
3.0715,2.8857720976634806373256639911614604548430172937204e-43
3.072,2.8874551651160677726604746769154997506052647819863e-43
3.0725,2.8891386925986130790428823013512673023199591511394e-43
3.073,2.8908226801071404720248530599229372284256242984409e-43
3.0735,2.8925071276376668508127970599934103993475741611719e-43
3.074,2.8941920351862065872092403261279371979633527596788e-43
3.0745,2.8958774027487760218979701637530747773206200111476e-43
3.075,2.8975632303213844903928761226918467882535430898394e-43
3.0755,2.8992495179000388156240014119600977671488221415021e-43
3.076,2.9009362654807478078669603508821356601596292618795e-43
3.0765,2.9026234730595117845591261527813732633116809128373e-43
3.077,2.9043111406323345602584171762798679862282736468817e-43
3.0775,2.9059992681952129627607407560728336686087760092395e-43
3.078,2.9076878557441413317603544953889917708204820941736e-43
3.0785,2.9093769032751160248534123114140888628615136805243e-43
3.079,2.9110664107841264237890827949606657633883003194125e-43
3.0795,2.9127563782671594367746991220782455780945518766882e-43
3.08,2.9144468057202040081239835155585418254466710298435e-43
3.0805,2.9161376931392406151083440694121481407996867960363e-43
3.081,2.9178290405202532839768648448335894286051588957645e-43
3.0815,2.9195208478592190831095521011187381192120244921466e-43
3.082,2.9212131151521126313974622879543463263948080659768e-43
3.0825,2.9229058423949106139657185563887708512475208352988e-43
3.083,2.9245990295835827687300216146646462360489922537481e-43
3.0835,2.9262926767140963984219590688123691825010690227959e-43
3.084,2.9279867837824208899570902620624826048206570713701e-43
3.0845,2.9296813507845171883246831839409058202613721414712e-43
3.085,2.9313763777163498386688104138226148826043398685587e-43
3.0855,2.9330718645738764564807200649157229061922886515201e-43
3.086,2.9347678113530522456997642845441959756352951103267e-43
3.0865,2.936464218049834524156912579828596748853664843739e-43
3.087,2.9381610846601736904397370229327969251430326940823e-43
3.0875,2.9398584111800177456388987578340454688707815084935e-43
3.088,2.9415561976053168224371035583988946250007026924776e-43
3.0885,2.9432544439320126360405780734946754942593788455555e-43
3.089,2.9449531501560505523211252978395752035687930782015e-43
3.0895,2.9466523162733690350509109856480541494670381676304e-43
3.09,2.9483519422799041737251839450508441831156699502618e-43
3.0905,2.9500520281715942187272701711119357621122090632486e-43
3.091,2.9517525739443705285050819253997476339852441278335e-43
3.0915,2.9534535795941621010397570222145174641134057843993e-43
3.092,2.9551550451169001126564534860402763217400044787452e-43
3.0925,2.956856970508507346000833482638656554415865851259e-43
3.093,2.9585593557649102842418848191642430509849312742986e-43
3.0935,2.9602622008820285353523829118327944589871800215757e-43
3.094,2.9619655058557793696543526909372825861454639000401e-43
3.0945,2.9636692706820822647064862253594876218810776721024e-43
3.095,2.9653734953568498327951937642959076328697194832134e-43
3.0955,2.9670781798759923621263303335824940771990735753274e-43
3.096,2.9687833242354223653587569502447586097735639410208e-43
3.0965,2.9704889284310439846290705525629805924548223198154e-43
3.097,2.9721949924587651118149519682210792236998187941017e-43
3.0975,2.9739015163144867898645337058920808996729859056721e-43
3.098,2.9756084999941077600655128407433723015780149976903e-43
3.0985,2.9773159434935290166558945251125322570409171862737e-43
3.099,2.979023846808644714632572508089268314868737326014e-43
3.0995,2.9807322099353467206670375023341181688943088343695e-43
3.1,2.9824410328695291713625924987609265449780745422326e-43
3.1005,2.984150315607077855330537810340652172944703012207e-43
3.101,2.985860058143882359513760968386883169889510483999e-43
3.1015,2.9875702604758254475682116257640688800185717486162e-43
3.102,2.9892809225987876168565353410123339819005667817513e-43
3.1025,2.990992044508651662783006071151689291026253001843e-43
3.103,2.99270362620129356692259395217058849847403261983e-43
3.1035,2.9944156676725870576615108109009738613974344407111e-43
3.104,2.9961281689184081781789281886135556738490141813683e-43
3.1045,2.9978411299346246455777982289811242062614049495286e-43
3.105,2.9995545507171080232683570393757423192834050321493e-43
3.1055,3.0012684312617230764048798188189980122633893863597e-43
3.106,3.0029827715643323386046669744472896074782136772815e-43
3.1065,3.004697571620800686007990357154118125479289506864e-43
3.107,3.0064128314269862057305771681985218152706453017626e-43
3.1075,3.0081285509787447662298098621421841034204532902114e-43
3.108,3.0098447302719345950117575073023343232423088754873e-43
3.1085,3.0115613693024056148197856537368650173002947080677e-43
3.109,3.0132784680660116420776018004129656216808306864662e-43
3.1095,3.014996026558599719384436470144346696244876516429e-43
3.11,3.0167140447760146919601755484510027683257643690553e-43
3.1105,3.0184325227141037914311076244484066707343732858256e-43
3.111,3.0201514603687074846087247618804098478754540547926e-43
3.1115,3.0218708577356640535823568415413587013587689785091e-43
3.112,3.0235907148108141831522898329222921297864431735049e-43
3.1125,3.0253110315899902740792909499859284984615896402446e-43
3.113,3.0270318080690286675867829688851424305766583924315e-43
3.1135,3.0287530442437589549175703418369176403222324050619e-43
3.114,3.0304747401100085635058750197058500720552775850623e-43
3.1145,3.0321968956636073504896357735110604757830255351496e-43
3.115,3.0339195109003784318184992090770731712100049371524e-43
3.1155,3.0356425858161427720736323052515392530059615758466e-43
3.116,3.0373661204067237816276650193026223833156481438285e-43
3.1165,3.0390901146679366069582309540371653096014760642942e-43
3.117,3.040814568595600381208816347838455662381222760428e-43
3.1175,3.0425394821855275108101244273097099139973442838166e-43
3.118,3.0442648554335282713797362361110785635442338633427e-43
3.1185,3.0459906883354154109616772117692061864823668151027e-43
3.119,3.0477169808869949594664452094230207131556842827319e-43
3.1195,3.0494437330840708282187095807758528832053917079203e-43
3.12,3.0511709449224494168447802612304517157405712154788e-43
3.1205,3.0528986163979288806532388096967428603292832780718e-43
3.121,3.0546267475063114072539679173107864018203947613785e-43
3.1215,3.0563553382433924802472220230480480604312927999909e-43
3.122,3.0580843886049654848515997982099075629925007289159e-43
3.1225,3.0598138985868263208715585147302638499070214019281e-43
3.123,3.0615438681847641924722999534712433580155878899811e-43
3.1235,3.0632742973945662174560298142352404629137040034343e-43
3.124,3.0650051862120220438776210113783861300086408281133e-43
3.1245,3.0667365346329130944953852862726597017355900323325e-43
3.125,3.0684683426530248694477500281553972817386387864069e-43
3.1255,3.0702006102681361870130786967536553745658390271519e-43
3.126,3.0719333374740237989666075808210097261046320940801e-43
3.1265,3.0736665242664670132765545944126812603685481391481e-43
3.127,3.0754001706412369242252669935391296124265923001098e-43
3.1275,3.0771342765941087313716400079469213150839718522259e-43
3.128,3.0788688421208509659816908378771343253693445730543e-43
3.1285,3.0806038672172301124664147010671581120146865625259e-43
3.129,3.0823393518790152371585787829987560765247598627851e-43
3.1295,3.0840752961019687461377039698379282389296754486811e-43
3.13,3.0858116998818510103165852877470351912783013004919e-43
3.1305,3.0875485632144249978666086799217918033012940502943e-43
3.131,3.0892858860954454814139450179726582077571045181985e-43
3.1315,3.0910236685206713830586685980139977939134978386276e-43
3.132,3.0927619104858549778809762238460718582293344201851e-43
3.1325,3.0945006119867465251089975537511139376626843951257e-43
3.133,3.0962397730190989066251640553962665082237647651115e-43
3.1335,3.0979793935786583651333353351671692330097522003682e-43
3.134,3.0997194736611691389754902504898405630937793639011e-43
3.1345,3.1014600132623781042868329307484439297020177335698e-43
3.135,3.1032010123780239592700217330448151088002699713796e-43
3.1355,3.1049424710038495952703560953349912725776479793411e-43
3.136,3.1066843891355912773606231512103410754822541383601e-43
3.1365,3.1084267667689832852394295049185797009023673360643e-43
3.137,3.1101696038997625614677066666714498740941383054479e-43
3.1375,3.1119129005236594299807147453985776452378031602608e-43
3.138,3.1136566566364022406354595875360581532670783733536e-43
3.1385,3.1154008722337220210961377878913526790469966208715e-43
3.139,3.1171455473113416381893669512044622054820400228618e-43
3.1395,3.1188906818649881950347734879572035060657589055761e-43
3.14,3.1206362758903821887114270808766190766080633378411e-43
3.1405,3.1223823293832421608872298520365564205885768365977e-43
3.141,3.1241288423392893557860887095824015260570494723034e-43
3.1415,3.1258758147542384190475063646620423378928624809742e-43
3.142,3.1276232466238020520052489662422808633104842749491e-43
3.1425,3.1293711379436956733036490828125029272368417760815e-43
3.143,3.1311194887096265573367819541130925614684880129674e-43
3.1435,3.1328682989173062574337517242193796388010595868916e-43
3.144,3.1346175685624397406096525613779516308145921662328e-43
3.1445,3.1363672976407300479265207586473461061139646295538e-43
3.145,3.1381174861478829621916741175419310663499952676092e-43
3.1455,3.1398681340795976871675780572826617555488404449579e-43
3.146,3.1416192414315715115822580659764795558658146100005e-43
3.1465,3.1433708081995044804769496006263420133002104490661e-43
3.147,3.1451228343790885107321439297849054016458718205148e-43
3.1475,3.1468753199660198403068360024350104506654049736622e-43
3.148,3.1486282649559881400769300932202052360823219950611e-43
3.1485,3.1503816693446811839282306780291842588953730810856e-43
3.149,3.1521355331277895261864193940261922768198293523214e-43
3.1495,3.1538898563009971611798624128028994335171525125484e-43
3.15,3.1556446388599861969822325940875217772294166859162e-43
3.1505,3.1573998808004415364919659303250509355072810182233e-43
3.151,3.1591555821180399700480800736876431787158394195119e-43
3.1515,3.1609117428084626507226135176045581589175033610489e-43
3.152,3.1626683628673841832493732818299265812736956069146e-43
3.1525,3.164425442290477303849411407417225607507623299456e-43
3.153,3.1661829810734175673930811468771280471349072922103e-43
3.1535,3.1679409792118739873184307552426157577553551446169e-43
3.154,3.1696994367015137191064714943313440412970319204427e-43
3.1545,3.1714583535380067510928716202235461819884796338692e-43
3.155,3.1732177297170149741764307403764828630468894969949e-43
3.1555,3.1749775652342046831639072174614881416592771924614e-43
3.156,3.1767378600852356427919856065189674422086696267366e-43
3.1565,3.1784986142657657772856573012270258396798165955327e-43
3.157,3.1802598277714558672527694039079314894116161443588e-43
3.1575,3.1820215005979601699606296334050299919242052254133e-43
3.158,3.1837836327409311125443282673327729388575536388004e-43
3.1585,3.1855462241960239925510727177166101298985902672872e-43
3.159,3.1873092749588860247441814597920503195394741417647e-43
3.1595,3.1890727850251688684994645357233425505814989815469e-43
3.16,3.190836754390517670923269193330939456128201162017e-43
3.1605,3.1926011830505757661441555693028089977581901604493e-43
3.161,3.1943660710009893819403241484034596918475831369973e-43
3.1615,3.196131418237398240377036578373588597347590131471e-43
3.162,3.1978972247554402607483722366391985992696862261665e-43
3.1625,3.1996634905507562698545791433343506966794634646577e-43
3.163,3.2014302156189790259044323270868786197176541335165e-43
3.1635,3.2031973999557457719623009904181945964159690842871e-43
3.164,3.2049650435566872561651120606870896657601000428244e-43
3.1645,3.2067331464174324407476847983257731741629405050677e-43
3.165,3.2085017085336132184033958603662992384455239728393e-43
3.1655,3.2102707299008549932850014347725192240278249216318e-43
3.166,3.2120402105147813936801823593404295994524753563002e-43
3.1665,3.2138101503710189920222604649707556794871512469692e-43
3.167,3.2155805494651863058937478802039884086471155483492e-43
3.1675,3.2173514077929063775232038023696002992636787132543e-43
3.168,3.219122725349795771103937441442928244250451758483e-43
3.1685,3.220894502131469291553339075428104323502926439176e-43
3.169,3.2226667381335447106071154681940388586209447865326e-43
3.1695,3.2244394333516333281860798736674253026747440784559e-43
3.17,3.2262125877813446948058135012472322780860022980039e-43
3.1705,3.2279862014182913413210703487060462158005544372127e-43
3.171,3.2297602742580777570333260817516992458222935068724e-43
3.1715,3.2315348062963129952364974175652592691618369925813e-43
3.172,3.2333097975285996476401882066457791458445112249879e-43
3.1725,3.235085247950538572863328706525000570224862582204e-43
3.173,3.2368611575577336322622884513834005583695488686029e-43
3.1735,3.2386375263457822316661823157653518936182573695031e-43
3.174,3.2404143543102800535209505963502881160608114116044e-43
3.1745,3.2421916414468257963677499669061517559890041202999e-43
3.175,3.2439693877510101300572931874870342151615194097655e-43
3.1755,3.2457475932184283273434748326372984301188140751791e-43
3.176,3.2475262578446692154139470008780594884018827959839e-43
3.1765,3.2493053816253199141183534259224101952297711060695e-43
3.177,3.2510849645559705815306018395864800029695059033837e-43
3.1775,3.2528650066322049360552164109693841987521531396915e-43
3.178,3.2546455078496049983061137829475636199374916545969e-43
3.1785,3.2564264682037558403192529453218138471402623073031e-43
3.179,3.2582078876902345178765401166076475466197212417874e-43
3.1795,3.2599897663046227281463759211427027746941002507082e-43
3.18,3.2617721040424957383243304269551800502764716254726e-43
3.1805,3.2635549008994271335962341449190810942464175044242e-43
3.181,3.2653381568709935724348674515159536342962648220289e-43
3.1815,3.2671218719527652890798723190178386093040911389083e-43
3.182,3.2689060461403108451514772911366806377469751935708e-43
3.1825,3.2706906794292018885976548094990316928584444704786e-43
3.183,3.2724757718150020631303491559656631226126011664333e-43
3.1835,3.2742613232932796919119321848907479661337020344961e-43
3.184,3.2760473338595966833087310544286332727120821483647e-43
3.1845,3.2778338035095132885892141634442607980098091790398e-43
3.185,3.2796207322385928669553312915988281689738084410248e-43
3.1855,3.2814081200423923683984805956633372627906302682345e-43
3.186,3.2831959669164670950484117173457471099526255484133e-43
3.1865,3.2849842728563754698551153975402829222820422059037e-43
3.187,3.2867730378576679231401163557486542554868514007927e-43
3.1875,3.2885622619158996023277972999921079787555516938508e-43
3.188,3.2903519450266192548145168212840719243541804415169e-43
3.1885,3.2921420871853739954021048708475933285766884972051e-43
3.189,3.2939326883877140810640639171091777381672949141289e-43
3.1895,3.2957237486291817831951628295363320551022918312103e-43
3.19,3.2975152679053241136202633701910438120421157552162e-43
3.1905,3.2993072462116816931620651713241896400481571325814e-43
3.191,3.3010996835437935251592684521650031256279874639221e-43
3.1915,3.302892579897201776317159942123297018994204445891e-43
3.192,3.3046859352674422276799508010950804806967372649616e-43
3.1925,3.3064797496500490517997733313167187029130049903976e-43
3.193,3.3082740230405595972379306298946705430625885831176e-43
3.1935,3.3100687554345032379339779159492426709106553772952e-43
3.194,3.3118639468274141252576699818545974468067712663689e-43
3.1945,3.313659597214820033696711918347369492273613208892e-43
3.195,3.3154557065922471441105314757297731255676826239274e-43
3.1955,3.3172522749552248343160193009714483218722171236333e-43
3.196,3.3190493022992761104423967016378157770847020423104e-43
3.1965,3.3208467886199223938358829036207298261443700549558e-43
3.197,3.3226447339126883152961583799556879597635553203803e-43
3.1975,3.3244431381730905415676354876728262235285592852617e-43
3.198,3.3262420013966505534334175299150513841785350484126e-43
3.1985,3.3280413235788834685257529777168961683830276092313e-43
3.199,3.3298411047153028343155730580788566161488287116468e-43
3.1995,3.3316413448014254284335378091795499887464389647201e-43
3.2,3.3334420438327616704098719110172644995092560758389e-43
3.2005,3.3352432018048204183148499287880282731804093444354e-43
3.201,3.3370448187131137727306167104902319225216368806587e-43
3.2015,3.3388468945531458803673346940379348617613062434891e-43
3.202,3.3406494293204257381980199486543220720441574628113e-43
3.2025,3.3424524230104559933943832415023429435478717809947e-43
3.203,3.344255875618737746052266876692839462158977754774e-43
3.2035,3.3460597871407753592481265964193495396119887499741e-43
3.204,3.3478641575720668511662587263953516593859345178797e-43
3.2045,3.3496689869081087014752294716771981528186853446033e-43
3.205,3.3514742751444006650351744838568473190048104238585e-43
3.2055,3.3532800222764345526414960817005018405104881818003e-43
3.206,3.3550862282997070611994169041225149692086212557794e-43
3.2065,3.3568928932097085507878771545573012693027033032769e-43
3.207,3.3587000170019278571209836470509433018453297000558e-43
3.2075,3.3605075996718571113400365933044538684076269140369e-43
3.208,3.3623156412149821125305567281660619943341308603779e-43
3.2085,3.3641241416267871438347638374660200020282377509412e-43
3.209,3.3659331009027597958944567877509147359407830576625e-43
3.2095,3.3677425190383797247249201640466912494890491970015e-43
3.21,3.3695523960291315079280119638516228649805333475548e-43
3.2105,3.3713627318704933988867727116882015460271190845354e-43
3.211,3.3731735265579421489629790784722753231510017192651e-43
3.2115,3.3749847800869578370248040827219707093305936938085e-43
3.212,3.3767964924530142223560386598352874897052667030164e-43
3.2125,3.3786086636515835705047041876257789711498844085869e-43
3.213,3.3804212936781414864615939352165098528047105703505e-43
3.2135,3.3822343825281556496670352488914064660954510614773e-43
3.214,3.3840479301970986962613040338016870956191897148827e-43
3.2145,3.3858619366804369504125881550096958602834785254911e-43
3.215,3.3876764019736352562507178721609680807121124225783e-43
3.2155,3.3894913260721618171305279353645201809252305168419e-43
3.216,3.3913067089714785289356542311834716863898873359025e-43
3.2165,3.3931225506670458156633451189949000644023502183655e-43
3.217,3.3949388511543274723387253788467288394019418276654e-43
3.2175,3.3967556104287793771570470604720067778983064064737e-43
3.218,3.3985728284858623997702003240400435064125851021007e-43
3.2185,3.4003905053210311097506606219977440726777496944167e-43
3.219,3.4022086409297386182614485208617251501799050077548e-43
3.2195,3.4040272353074414270552425767226991512351554842218e-43
3.22,3.4058462884495897421751182205461546655529959081835e-43
3.2205,3.4076658003516323192756032155258128712984270166739e-43
3.221,3.4094857710090213162727057547595297986330134240947e-43
3.2215,3.4113062004172009826242744193804928177025322644877e-43
3.222,3.4131270885716205936513522693119909482705890018501e-43
3.2225,3.4149484354677231361407247224255605534488587214852e-43
3.223,3.4167702411009501597511421075288074610834759711056e-43
3.2235,3.4185925054667466357482130496451402524465079875883e-43
3.224,3.4204152285605512511044396374109712596056173552241e-43
3.2245,3.4222384103778012635565432468787930522949845941386e-43
3.225,3.4240620509139373639912794474632531798737970957754e-43
3.2255,3.4258861501643923428665151831105944051971624069611e-43
3.226,3.4277107081246040505661508065845883188212059163414e-43
3.2265,3.4295357247900040601438733292883871660931729782515e-43
3.227,3.431361200156022528465656253078221575698180709931e-43
3.2275,3.4331871342180930646804444702941422966169948696602e-43
3.228,3.4350135269716430047218269770913203738793738977242e-43
3.2285,3.436840378412098276101640671623448545947062202796e-43
3.229,3.4386676885348882700315761598398102553389126833432e-43
3.2295,3.4404954573354344849875682692756572197354089675334e-43
3.23,3.4423236848091635130969889941864088970460045810531e-43
3.2305,3.4441523709514956800261988714996977190869274719655e-43
3.231,3.4459815157578499158593202630776043289318685105098e-43
3.2315,3.4478111192236486333047064691102003979518273815832e-43
3.232,3.4496411813443079826005808037569225818999643342242e-43
3.2325,3.4514717021152427260449077545605949767281175235582e-43
3.233,3.4533026815318711198527756276407458589769322233048e-43
3.2335,3.4551341195896035348666848179268349520680016507052e-43
3.234,3.4569660162838554689746933660684232585693780376392e-43
3.2345,3.4587983716100361641443476143491559920944694154989e-43
3.235,3.4606311855635534870377071448958823307938794508153e-43
3.2355,3.4624644581398188169535729069824372832251734182299e-43
3.236,3.4642981893342372811394093462833902535934948670204e-43
3.2365,3.4661323791422126390574544972899947237371903527729e-43
3.237,3.4679670275591521739778476598428144626604399137514e-43
3.2375,3.4698021345804552908373884735995572110383150650354e-43
3.238,3.4716377002015265546872959699909389014189786346977e-43
3.2385,3.4734737244177642848760883677596903216136050977944e-43
3.239,3.4753102072245654454008203061129425569732801142541e-43
3.2395,3.4771471486173305425850272864993186075582383373652e-43
3.24,3.4789845485914538407992357352586562998940540851178e-43
3.2405,3.4808224071423282564632661815806750725901819528176e-43
3.241,3.4826607242653502593750568040390748473695385649525e-43
3.2415,3.484499499955908447720455282199432641868191455815e-43
3.242,3.4863387342093966125492318471753087794871169566322e-43
3.2425,3.4881784270212023091094670812315509278570567275466e-43
3.243,3.4900185783867117569349449080208357942081450689629e-43
3.2435,3.4918591883013147472587535375569986886292614327646e-43
3.244,3.4937002567603948391446768355056641300288499575872e-43
3.2445,3.4955417837593342632256277059731151553089828090104e-43
3.245,3.4973837692935188327681013779128290921030752243532e-43
3.2455,3.4992262133583264958355512247019266483721409544058e-43
3.246,3.50106911594914042579127636458304664532901507518e-43
3.2465,3.5029124770613375697868656242212201569902017402936e-43
3.247,3.5047562966902935585856729512568662654662803025324e-43
3.2475,3.5066005748313876237119983178417346809244334561012e-43
3.248,3.5084453114799927739956425599317377234306761149495e-43
3.2485,3.5102905066314807090463914273192714448740702069846e-43
3.249,3.5121361602812267400540158859220230379032924021987e-43
3.2495,3.513982272424598319107772598798623551806903292634e-43
3.25,3.5158288430569681557247670927255315725662012860519e-43
3.2505,3.5176758721737027424949916236918688426398661144411e-43
3.251,3.5195233597701672746407932506078052147924614015893e-43
3.2515,3.5213713058417305769015417885026684437107021873623e-43
3.252,3.5232197103837536185769938462100364752801460684038e-43
3.2525,3.5250685733916026463208592845269174608592869875034e-43
3.253,3.5269178948606376955099944455704263435213778517206e-43
3.2535,3.5287676747862175158888129048082975393370144128424e-43
3.254,3.5306179131637045045385785239791910724736535061152e-43
3.2545,3.532468609988454850598190323115899273870386472634e-43
3.255,3.5343197652558234645595373891980549823842383756442e-43
3.2555,3.5361713789611689148875449657997202469559934525373e-43
3.256,3.5380234510998419202237701006542622460118833594019e-43
3.2565,3.539875981667198508203129702538713103144062845915e-43
3.257,3.5417289706585885039837899741027173821824846538223e-43
3.2575,3.5435824180693604656273898563867923168771177282142e-43
3.258,3.5454363238948666268036361766002187516169248807637e-43
3.2585,3.5472906881304530219301914278087716537529014958607e-43
3.259,3.5491455107714644252037939736941331278452460308855e-43
3.2595,3.5510007918132492969555577081963496636071399095569e-43
3.26,3.5528565312511482530173137485800101336414318255202e-43
3.2605,3.5547127290805072495600517408298131520167619406846e-43
3.261,3.5565693852966660487870171647150274003919251609768e-43
3.2615,3.5584264998949631640496162866665059602440744256956e-43
3.262,3.5602840728707408122871792271098634094185544057511e-43
3.2625,3.562142104219335019588194537504202755990482691301e-43
3.263,3.5640005939360805699570577934919670095273087339843e-43
3.2635,3.565859542016315961404484947269136791794373826064e-43
3.264,3.5677189484553718524791049723486826025484134408414e-43
3.2645,3.5695788132485842731261479633040030523387869001292e-43
3.265,3.5714391363912830675462525208275644299376020718521e-43
3.2655,3.5732999178787968490469058705015382480730480830464e-43
3.266,3.5751611577064579622172255733070371522557453847455e-43
3.2665,3.5770228558695925689127748503176105397385856543334e-43
3.267,3.578885012363525606757787622954011940592145822063e-43
3.2675,3.580747627183585754970540704027015820953341550342e-43
3.268,3.5826107003250938580626930212349885828556646096542e-43
3.2685,3.5844742317833761627167363265866206395059573242953e-43
3.269,3.5863382215537527378130056566608901262600935702452e-43
3.2695,3.588202669631542439016493446622578855832764329588e-43
3.27,3.5900675760120678806864858353395984185948749205654e-43
3.2705,3.591932940690645502287183002779872392013397288557e-43
3.271,3.5937987636625905366252340096170498515974408122484e-43
3.2715,3.595665044923221985409898321951441518380392187642e-43
3.272,3.5975317844678510201226182048343026245446813618771e-43
3.2725,3.5993989822917942449117304908701006360046675808576e-43
3.273,3.6012666383903620937901641399865075486400987236625e-43
3.2735,3.6031347527588638049574526719465824768381671933222e-43
3.274,3.6050033253926124024440465661693739790182631907951e-43
3.2745,3.6068723562869147429499534388964569801202659022884e-43
3.275,3.608741845437076493817401647041467020508543030116e-43
3.2755,3.6106117928384071183256073085501121912166168353076e-43
3.276,3.6124821984862082537330576582609358061721378539803e-43
3.2765,3.6143530623757870001879653154922762898718048335663e-43
3.277,3.6162243845024442950991282317821732383388412772542e-43
3.2775,3.6180961648614798971929505732841927666053830750268e-43
3.278,3.6199684034481973778922385770832219103199659570615e-43
3.2785,3.6218411002578941485850661978301668287863863037549e-43
3.279,3.6237142552858664483323723647212177151905549532493e-43
3.2795,3.6255878685274143388971356365699201079314320763326e-43
3.28,3.6274619399778300599618377436313086799289481510892e-43
3.2805,3.6293364696324113440531251321070670738067236604399e-43
3.281,3.6312114574864497680882980811030208374987982893737e-43
3.2815,3.6330869035352357471671362810283068807460705440619e-43
3.282,3.6349628077740635356849716753217494287069245296066e-43
3.2825,3.6368391701982212350339762430323235262380577624053e-43
3.283,3.6387159908029957910454840255941745709768903261826e-43
3.2835,3.640593269583677998753361835423179762553234706456e-43
3.284,3.6424710065355508347891138626729945527997959828128e-43
3.2845,3.644349201653902798319198952449772650555339403565e-43
3.285,3.6462278549340162397696073874308792626780321530238e-43
3.2855,3.6481069663711723643522738222863258370762228116334e-43
3.286,3.6499865359606562429122071048797205673823587819813e-43
3.2865,3.65186656369774680006338812591497664162864158814e-43
3.287,3.6537470495777218213655942563849559821114738088925e-43
3.2875,3.6556279935958629678217411035455858991813542310131e-43
3.288,3.6575093957474440854530809348434495458021178240623e-43
3.2885,3.6593912560277445722476081533371983949198759526964e-43
3.289,3.6612735744320376840651741739757232152213684173638e-43
3.2895,3.66315635095559554789825707989542511849063853548e-43
3.29,3.6650395855936941824529151731310006398275528331923e-43
3.2905,3.6669232783416034667214743088514477257837648444128e-43
3.291,3.6688074291945921568936191978461760830694053594209e-43
3.2915,3.670692038147932910587468066942254580106450864246e-43
3.292,3.6725771051968905736073097376234204283513342118365e-43
3.2925,3.6744626303367355729015140990336130557216463364071e-43
3.293,3.6763486135627321996506276479499788845709552297024e-43
3.2935,3.6782350548701436322622562235426423226879333560314e-43
3.294,3.6801219542542369666855960774153221794538181624541e-43
3.2945,3.6820093117102731654230818121854196574417687426006e-43
3.295,3.6838971272335120841754960991658470261118625821993e-43
3.2955,3.685785400819217505806526244737175406647531489355e-43
3.296,3.687674132462645404285477052716498356717101079866e-43
3.2965,3.6895633221590573636530877448941568590903591698275e-43
3.297,3.6914529699037088382950430815486315946726672114232e-43
3.2975,3.6933430756918541856707128000383914152127008727316e-43
3.298,3.695233639518751706361001310768936467302838650777e-43
3.2985,3.6971246613796535735211192721703573873539730024733e-43
3.299,3.6990161412698108692594506450565604128628799917002e-43
3.2995,3.700908079184478628335327585391271003507983658356e-43
3.3,3.7028004751189040792891487116755040626314790103931e-43
3.3005,3.7046933290683400894144888829607863994140306559415e-43
3.301,3.7065866410280334022194533627941920494360559866335e-43
3.3015,3.7084804109932296798890051271787961370172404709562e-43
3.302,3.7103746389591785530658618801926737975006058052994e-43
3.3025,3.7122693249211235307465464141836600733160085261553e-43
3.303,3.7141644688743070463937375625414827367432954371317e-43
3.3035,3.7160600708139755113669875261321251573225316992353e-43
3.304,3.7179561307353675332426678544274328878074072599882e-43
3.3045,3.7198526486337273867907437532550559567929038990763e-43
3.305,3.7217496245042932286263914949456102571023768904722e-43
3.3055,3.7236470583423021494056325662609507140556678886012e-43
3.306,3.7255449501429952333389945484091488204331337764744e-43
3.3065,3.7274432999016074485329877270693216360285136668115e-43
3.307,3.7293421076133727028356544080733341154280360727718e-43
3.3075,3.7312413732735289069999407331291022903299455353326e-43
3.308,3.7331410968773061701958855608422336137994589264187e-43
3.3085,3.7350412784199402969904165341959982568370263911124e-43
3.309,3.7369419178966609791916438681650672432341163984642e-43
3.3095,3.7388430153026968577775083718532411453620565635036e-43
3.31,3.7407445706332805921419108462652993990155187498142e-43
3.3105,3.7426465838836387308837549183071855426515942026851e-43
3.311,3.7445490550489967773853973428897200665900111824562e-43
3.3115,3.74645198412458426270837456718989914273487896702e-43
3.312,3.748355371105622918300242759989291296711932521183e-43
3.3125,3.7502592159873401989757387152962502891460528362965e-43
3.313,3.7521635187649574519561562607066696084688597217471e-43
3.3135,3.7540682794336949885307035040662455869685190502099e-43
3.314,3.7559734979887771630347937624507506970236238516312e-43
3.3145,3.7578791744254205313047624877524841278547293403279e-43
3.315,3.7597853087388473899090336112383346306178484354619e-43
3.3155,3.7616919009242739309356415217721577076904534825608e-43
3.316,3.763598950976915319736371780713478300990640109078e-43
3.3165,3.7655064588919907799874920433048524555160755601029e-43
3.317,3.7674144246647134327106354263257869129326930872909e-43
3.3175,3.7693228482902953776665508921127867536802313034852e-43
3.318,3.7712317297639527820652373278012218265002084594798e-43
3.3185,3.7731410690808940162192106876528285088027915959834e-43
3.319,3.7750508662363332187733132105005239688432473283168e-43
3.3195,3.7769611212254784286912139315658413499318427458494e-43
3.32,3.7788718340435366727317392792925033522770208905823e-43
3.3205,3.78078300468571906024124247943252323414963363811e-43
3.321,3.7826946331472306026276363091139691060768418075854e-43
