energy,IBD
1.836,9.1024111488194249047950261577061670655981807892331e-45
1.8365,9.1886361317817288629197597368379968623295049205693e-45
1.837,9.2744216455346492992083440836318330460105174029592e-45
1.8375,9.3597804761982273497751245293034630885551553588467e-45
1.838,9.4447248932268053691232370907931152707528109462615e-45
1.8385,9.5292666776858902847081816983503288820089109743579e-45
1.839,9.613417148584040227227286615427391892012349421723e-45
1.8395,9.6971871874194955819332394124895669755624867149787e-45
1.84,9.7805872610872605370673354259046805955648147185828e-45
1.8405,9.8636274432775878087589655519267823477368550648307e-45
1.841,9.9463174344856277506711983514600835742598290957691e-45
1.8415,1.0028666580739729315911318225462286641875041725917e-44
1.842,1.0110683891147413761338161623556694335745576741373e-44
1.8425,1.0192378054348217076820057346446667104077611818992e-44
1.843,1.0273757453955721273762293281556971184287606176129e-44
1.8435,1.0354830183062674436284719319516106310833259595694e-44
1.844,1.0435604057878004265339153534459647077866476164063e-44
1.8445,1.0516086630557732458684473560208591201092291307048e-44
1.845,1.0596285201287581086033376484924758206342452954895e-44
1.8455,1.0676206829669043267001784207476712098732860664022e-44
1.846,1.0755858345457698463163621944940028966733475140784e-44
1.8465,1.0835246358697665929655085087254007116700162380194e-44
1.847,1.091437726929355424362612259363351987413955388157e-44
1.8475,1.0993257276056781591267284805709723585028286234424e-44
1.848,1.1071892385261492443223086479037178992283534829115e-44
1.8485,1.1150288418741645083527138348945863514190452008809e-44
1.849,1.12284510215593945556766741690926516538975184257e-44
1.8495,1.13063856692714177510957656069743760252232296825e-44
1.85,1.1384097674819053713135825533022797941154616787724e-44
1.8505,1.1461592195065298175807505818854942981248385172953e-44
1.851,1.1538874237000956898983618209449056451391613397152e-44
1.8515,1.1615948663639457202545025986708882991247538485457e-44
1.852,1.1692820199619624607534699983869871863520236241675e-44
1.8525,1.1769493436533449026597674561180599904033696710053e-44
1.853,1.1845972837995610309925805090029352513099327612551e-44
1.8535,1.1922262744469187006135852996150780581961355803255e-44
1.854,1.1998367377862171795426114378899893216663014136648e-44
1.8545,1.2074290845907514108856562833083722458551918503099e-44
1.855,1.2150037146339482687834246024245627421222546373758e-44
1.8555,1.2225610170877114331448498757042772226684506990698e-44
1.856,1.230101370902598298128565188291695955094046792974e-44
1.8565,1.2376251451707886182609473299739285745926063919532e-44
1.857,1.2451326994728343992431704544576422118330109516044e-44
1.8575,1.2526243842090005084591243322402496639470027600952e-44
1.858,1.2601005409160708568697523064687578549806690325734e-44
1.8585,1.2675615025703502283384984148903079044655978111093e-44
1.859,1.2750075938776374234491642386533638725704517931254e-44
1.8595,1.2824391315507816401060069892647376606841067174031e-44
1.86,1.2898564245755124009336513270151892558704323846811e-44
1.8605,1.2972597744651022660930151568422009945686063735517e-44
1.861,1.304649475504478317888458745786281529494572628259e-44
1.8615,1.312025814984246576806353917889176387345580821387e-44
1.862,1.3193890734251810838444991351141814615722501872962e-44
1.8625,1.3267395247936083824095422191537546982912987773528e-44
1.863,1.3340774367081828365094841088631005021610785239877e-44
1.8635,1.3414030706384052514508858560579326162797418591828e-44
1.864,1.3487166820953313706881199856667659913807249562383e-44
1.8645,1.3560185208148033283540692908839963660515131831338e-44
1.865,1.3633088309336075562593249290813964200593502291444e-44
1.8655,1.3705878511588263528155799960876555089529302209473e-44
1.866,1.3778558149307490961797083593635295607713047981641e-44
1.8665,1.3851129505796012654925780087418445589501304641679e-44
1.867,1.3923594814764239843804807967102992057849490807793e-44
1.8675,1.3995956261783056192272321826662261192105589962038e-44
1.868,1.4068215985682690841398253485674268077039900562063e-44
1.8685,1.4140376079900150348975850706929763583298934585612e-44
1.869,1.421243859377798683044818785250981004962851483854e-44
1.8695,1.4284405533815907426319388009055115349980140625411e-44
1.87,1.4356278864877775394764949860952474568715597258498e-44
1.8705,1.4428060511355552185399058048888378550172038957747e-44
1.871,1.449975235829252716042195186956417087172241805388e-44
1.8715,1.4571356252466940587299451698018685706243664061363e-44
1.872,1.4642874003438167855115617254060170477699582054673e-44
1.8725,1.4714307384556658448742845445749482804227974424372e-44
1.873,1.4785658133939636415344185460837100922439388043126e-44
1.8735,1.4856927955413352801902898370888157043694201606297e-44
1.874,1.4928118519423755073030862743839667239438416520706e-44
1.8745,1.4999231463916485193066122468964446440788949829653e-44
1.875,1.507026839518794280901526575721302391858994686006e-44
1.8755,1.5141230888707953678798514016245694216464310691269e-44
1.876,1.5212120489915635146968278193426455229522413069977e-44
1.8765,1.5282938714989365831289782586273000799305890044435e-44
1.877,1.5353687051591718768709178868062184143539226516126e-44
1.8775,1.5424366959590799298643309237714445464938529642774e-44
1.878,1.5494979871758284118272133685078159426643460572793e-44
1.8785,1.5565527194445548181973079746887080519005903966001e-44
1.879,1.5636010308238346583514651327721175004142957777696e-44
1.8795,1.5706430568591358890433364050717812024673415085074e-44
1.88,1.5776789306442739730697033092055708989288028614383e-44
1.8805,1.5847087828809913289336480419516031294854814007181e-44
1.881,1.5917327419366940632804473050567545082031596525953e-44
1.8815,1.5987509339004633011560472402597402249020403134342e-44
1.882,1.6057634826373431263169736369258065601607341188263e-44
1.8825,1.6127705098410167605385972953700920229934981186991e-44
1.883,1.6197721350848926333722771304602761443417404951944e-44
1.8835,1.6267684758717066872459368992528323702663462522452e-44
1.884,1.633759647681632854296822575295114815932432622067e-44
1.8845,1.6407457640190033934129109720547458706935185915262e-44
1.885,1.6477269364576515493135470731648190077266959257738e-44
1.8855,1.6547032746849738702124579684315806706945258942955e-44
1.886,1.6616748865446958695541823752911563616219452601568e-44
1.8865,1.6686418780784345355428274531312038710906958642821e-44
1.887,1.6756043535660625991475473442841723548838721510451e-44
1.8875,1.6825624155649644616317450271532926856036299854883e-44
1.888,1.6895161649481606775075932094036712270259085773881e-44
1.8885,1.6964657009413877236435296519898986554813400224073e-44
1.889,1.7034111211591317304626651173661083907368254537989e-44
1.8895,1.7103525216396999090707010175015186520939666121704e-44
1.89,1.7172899968793009570012134338384350789133849677375e-44
1.8905,1.7242236398652155419080911008611232182855139858372e-44
1.891,1.7311535421080503676108366124236020855548799203885e-44
1.8915,1.7380797936731544174452422587605150294560464018991e-44
1.892,1.7450024832111639961699060377336057856247888750258e-44
1.8925,1.751921697987752966451773634745517015696437467981e-44
1.893,1.7588375239125773758216078316304924206740439543958e-44
1.8935,1.7657500455674887683100762921080037607231025989108e-44
1.894,1.7726593462339789143071679526726061660154088008548e-44
1.8945,1.7795655079199284097652543640763062899960018966333e-44
1.895,1.7864686113856447359600557332966265091806796923038e-44
1.8955,1.7933687361692604598568947363142984763023904421696e-44
1.896,1.800265960611451052741974298937157605840918529149e-44
1.8965,1.8071603618795414561360929923635276268201461902802e-44
1.897,1.8140520159909839581302766105310209721395403263318e-44
1.8975,1.8209409978362750111659692944234668569343737469415e-44
1.898,1.8278273812012677311810446127793533123663023561404e-44
1.8985,1.8347112387889463989023502959125565402118980321277e-44
1.899,1.8415926422406429727344227627160803238000762388285e-44
1.8995,1.848471662156760662580479794091938293929212108866e-44
1.9,1.8553483681169589934081231669940403056721737115647e-44
1.9005,1.8622228286998642970222572523450460881808855669886e-44
1.901,1.8690951115022834796773000801246491626802411107548e-44
1.9015,1.875965283157983921367806916725524995773578780914e-44
1.902,1.8828334093559919771162250000129148166373774604694e-44
1.9025,1.889699554858471990975008182740858038458250964601e-44
1.903,1.8965637835181618335170404634862830956368677269024e-44
1.9035,1.9034261582954259489909297898339677121526161405637e-44
1.904,1.9102867412748767164545384938255530307189441591396e-44
1.9045,1.9171455936816243042875989710271704002828215563587e-44
1.905,1.924002775897129462458150090456889534587777110748e-44
1.9055,1.9308583474747186403285705732594240201561468531383e-44
1.906,1.9377123671547108117457101357593643525400298820985e-44
1.9065,1.9445648928792147043336051637565247271117221854255e-44
1.907,1.9514159818065695368462957509485325624433235959655e-44
1.9075,1.9582656903254872821303670878786013092245527317816e-44
1.908,1.965114074068844618130521214961068673161059994176e-44
1.9085,1.9719611879271819910829423101778727805306477579981e-44
1.909,1.9788070860618817435122003530825663959617942176923e-44
1.9095,1.985651821918082146983317270293936471786657165748e-44
1.91,1.992495448237274452950804320444510076680619991377e-44
1.9105,1.9993380170696392904896335288451647921780300965592e-44
1.911,2.0061795797860933713808315293725555390261334348133e-44
1.9115,2.0130201870901023281703210698503389077766511652538e-44
1.912,2.0198598890292058924045136620626224453261155255844e-44
1.9125,2.0266987350063107971199793801925244525692678427629e-44
1.913,2.033536773790721506047774963129646152089608871185e-44
1.9135,2.0403740535289637196965320083585371730419071932602e-44
1.914,2.0472106217553460797500845857356440221523299935502e-44
1.9145,2.0540465254023146395403104063249788927978612272597e-44
1.915,2.0608818108105694584438909396691240478806318942855e-44
1.9155,2.0677165237389975134688904096701410576469392332315e-44
1.916,2.0745507093743666653034534234262603044591853723112e-44
1.9165,2.0813844123408345400760642375827547835316847020293e-44
1.917,2.0882176767092410361936231132770636604004868753569e-44
1.9175,2.0950505460062379941850100176362471539261399414381e-44
1.918,2.1018830632232001686180169365504329812241533122324e-44
1.9185,2.1087152708249707510612639481169791364582121986568e-44
1.919,2.1155472107584095866694231200592476129519065556764e-44
1.9195,2.1223789244607970542766567798305361198481752883009e-44
1.92,2.1292104528680372237375479814759483219049159843705e-44
1.9205,2.1360418364227130083507035977871677942404098899875e-44
1.921,2.1428731150819609577478360403063398309095992305504e-44
1.9215,2.1497043283252181683736559596862286853598723217342e-44
1.922,2.1565355151617844618700900862260198050640104446463e-44
1.9225,2.163366714138252088161278174977523175011919561788e-44
1.923,2.1701979633457701608425522353046823609738643730493e-44
1.9235,2.1770293004271958743734987320871918237528550061326e-44
1.924,2.1838607625840752426367942398677344512370554632036e-44
1.9245,2.1906923865835052153722731004451093017139005765704e-44
1.925,2.1975242087648439931440362772679419695397158754467e-44
1.9255,2.2043562650463212192480188493664074207641329135772e-44
1.926,2.2111885909314904222610081574044645056237801863023e-44
1.9265,2.218021221515575218271200658484522538097082257422e-44
1.927,2.2248541914916757500802684738101792069691240746454e-44
1.9275,2.2316875351568867199110913742262928206641031828151e-44
1.928,2.2385212864182690617724944641878629715561715057056e-44
1.9285,2.2453554787987264611132358884927641237966512935588e-44
1.929,2.2521901454427528931126258495687081427108423984232e-44
1.9295,2.2590253191221022572518623977645000851606233040327e-44
1.93,2.2658610322413218595020711723477590478547221357288e-44
1.9305,2.2726973168432006886448807916353923469062191121503e-44
1.931,2.2795342046140983843264133535753009558595232300633e-44
1.9315,2.2863717268892057332484045398864219876147372626169e-44
1.932,2.293209914657678178014031734867043409029042338312e-44
1.9325,2.300048798567693059377037056330219775018229158645e-44
1.933,2.3068884089313962434893485251638952111832128325438e-44
1.9335,2.3137287757297887623857871044982144309054346022333e-44
1.934,2.3205699286174947093688073590659559603994275442161e-44
1.9345,2.3274118969274609153786289976425883753849131931816e-44
1.935,2.334254709675553835874429461637194583872327481465e-44
1.9355,2.3410983955651040974409346865069593952226850797837e-44
1.936,2.3479429829913397234516728891735411316024539268604e-44
1.9365,2.3547885000457583976586145046375837237223317924651e-44
1.937,2.3616349745204039938441721109613397227471053185817e-44
1.9375,2.3684824339120976674734742630093206024260776654965e-44
1.938,2.3753309054265643239281412716203679206805617334888e-44
1.9385,2.3821804159825016372370356090884331126299281079249e-44
1.939,2.3890309922155779581359991565455305682650321177265e-44
1.9395,2.3958826604823453943355624952922624844012511831241e-44
1.94,2.402735446864115158884375830427917663317248799785e-44
1.9405,2.4095893771707357661935792254749916196083062604472e-44
1.941,2.4164444769443241430356309593224554582831154824868e-44
1.9415,2.4233007714629144913017370922311607042231325001783e-44
1.942,2.4301582857440749331543013343417549148336388414763e-44
1.9425,2.4370170445484323442781115520261751597172458060753e-44
1.943,2.4438770723831553448164803158371897445300857025303e-44
1.9435,2.4507383935053601332464540124897022519346830368733e-44
1.944,2.4576010319254891059002132502328379457754634642771e-44
1.9445,2.4644650114106025045969417918270767219042458021984e-44
1.945,2.4713303554876329808858498079081274949904781183959e-44
1.9455,2.4781970874465676218547190762849056145001576863329e-44
1.946,2.4850652303436073079727638365506837656943221285625e-44
1.9465,2.4919348070042434912747459313579142976097190178782e-44
1.947,2.4988058400263022162004554548749603009879748231616e-44
1.9475,2.5056783517829197974883194125632368679085360068054e-44
1.948,2.5125523644254999674173123930929528059447437236031e-44
1.9485,2.5194278998865924343010794529971751117745142302001e-44
1.949,2.5263049798827426217355713538732229681870917087791e-44
1.9495,2.5331836259172768809004630485661962559164029484409e-44
1.95,2.540063859283072942672007775300294488244769197373e-44
1.9505,2.5469457010652554116561730370788110504622492217441e-44
1.951,2.5538291721438660308663920531551618441149167111677e-44
1.9515,2.5607142931964728945884714938963982847977271884642e-44
1.952,2.5676010847007683420399960904812803649285707909583e-44
1.9525,2.5744895669370951997550992175503393401362929872933e-44
1.953,2.5813797599909510715014304618617374167796484741344e-44
1.9535,2.5882716837554347448851352582145432560056083777667e-44
1.954,2.5951653579336844233852091547840359515933090018341e-44
1.9545,2.6020608020412473223297850587474384101135887469496e-44
1.955,2.6089580354084303075264232464489152724979913937952e-44
1.9555,2.6158570771825955428428952587522197390580526082963e-44
1.956,2.6227579463304508409261339185802080173786457496058e-44
1.9565,2.6296606616402741301706103132636674218229701890051e-44
1.957,2.6365652417241217054604764980683402830242605677788e-44
1.9575,2.6434717050199841309152072591670422240093681180884e-44
1.958,2.6503800697939394827255764117712899155264529543552e-44
1.9585,2.6572903541422432231631536766875090623793947795451e-44
1.959,2.6642025759934043701963334266778707892256380167823e-44
1.9595,2.6711167531102117370275462000352249544440072182554e-44
1.96,2.6780329030917599312289599085090137541102052402656e-44
1.9605,2.6849510433754142853465154149955365770977424358688e-44
1.961,2.6918711912387643876912069856986146212645125870928e-44
1.9615,2.6987933638015298973092439274701964268220200481989e-44
1.962,2.7057175780274683414139059175699605066779070796611e-44
1.9625,2.7126438507262239502655543935340956247417544110436e-44
1.963,2.7195721985551672092424112102148509360338109624033e-44
1.9635,2.7265026380211887248736328103269632425233100154521e-44
1.964,2.7334351854824971181361927939783142341126000860166e-44
1.9645,2.7403698571503598850276347251760559228021017621447e-44
1.965,2.7473066690908369213490770883472404176606085474138e-44
1.9655,2.7542456372264702239247881333470674826272417047248e-44
1.966,2.7611867773379795024550074675571586564374426916958e-44
1.9665,2.7681301050659025285829720487069494380221350567534e-44
1.967,2.7750756359122299419616654157541970309903602434701e-44
1.9675,2.7820233852419979433014531614120234323125821867857e-44
1.968,2.7889733682848886348872422453107400395374815504085e-44
1.9685,2.7959256001367767229406135033409989533649590968196e-44
1.969,2.802880095761272329667791264674837633303086400871e-44
1.9695,2.8098368699912232647009661600067100577423363821575e-44
1.97,2.816795937530226547680812374005961186134148593134e-44
1.9705,2.8237573129540877850997326057194957242664566053838e-44
1.971,2.8307210107122781820981628151645281668545115165727e-44
1.9715,2.8376870451293524603311327873751953070228744977217e-44
1.972,2.8446554304063775094939101382381906342415409318714e-44
1.9725,2.851626180622310265080209677500308113230904145077e-44
1.973,2.8585993097353746303462688354650544342977551943825e-44
1.9735,2.8655748315844006364380586597942576168076679164868e-44
1.974,2.872552759890175708346638214045432974548336842854e-44
1.9745,2.8795331082567464192208162653973231625504592838636e-44
1.975,2.8865158901727205923908571910451520453659382173781e-44
1.9755,2.8935011190125328691088525174591155733987474851352e-44
1.976,2.9004888080377236536698828807506340403191883861671e-44
1.9765,2.9074789703981697087199669920273143535259077239993e-44
1.977,2.914471619133316305286755467614860568855139588007e-44
1.9775,2.9214667671733739706000859007049023567126298490341e-44
1.978,2.9284644273405297930066990307342889079850841251168e-44
1.9785,2.9354646123501114472265571330695960085470677751225e-44
1.979,2.942467334811753893201699279209781156488287317e-44
1.9795,2.9494726072305317175079004714728591604977034721422e-44
1.98,2.9564804420081071276597183292114077706503953651032e-44
1.9805,2.9634908514438316530268896369176824391787481385223e-44
1.981,2.9705038477358515576171415367930671232820074183592e-44
1.9815,2.9775194429821798602897550182342533561072366738837e-44
1.982,2.9845376491817850269118221728809683136371355525398e-44
1.9825,2.9915584782356342785575855250636946034484284000164e-44
1.983,2.9985819419477415760782076776778571499534203242885e-44
1.9835,3.0056080520261831037587943010734706936733637928671e-44
1.984,3.0126368200841303737012838778728899756870717795945e-44
1.9845,3.0196682576408387852268185659905930812901235382783e-44
1.985,3.0267023761226417575645088724517317609722511647011e-44
1.9855,3.0337391868639131861378421168232359892147173429942e-44
1.986,3.0407787011080484039685341379114501068283647227003e-44
1.9865,3.047820930008401372408427391983331361661390015897e-44
1.987,3.0548658846292282800902762681055412399549374349384e-44
1.9875,3.0619135759466002283426780198343527477863476419578e-44
1.988,3.0689640148493352470507744875166147153965469835273e-44
1.9885,3.0760172121398872547393659111855622642224781031815e-44
1.989,3.0830731785352422049106965268573582748891766010648e-44
1.9895,3.0901319246677840250658354871781565023074681735095e-44
1.99,3.0971934610861806572750047400600989019032955329099e-44
1.9905,3.1042577982562277032246713034714334842360428269107e-44
1.991,3.1113249465616999812800616320042594156846731933273e-44
1.9915,3.1183949163051735303463855427460589808645957748221e-44
1.992,3.1254677177088684365545670036597337809856984464623e-44
1.9925,3.1325433609154498743811738523981239018138425721331e-44
1.993,3.139621855988837737472946085144448797252887883384e-44
1.9935,3.1467032129149873224149946685016734503903142651629e-44
1.994,3.1537874416026915107726155908249780286244143845495e-44
1.9945,3.1608745518843417291828530298957173947559442638463e-44
1.995,3.1679645535166981325952260786981420110758593295977e-44
1.9955,3.1750574561816314023971680629556885040034923546026e-44
1.996,3.1821532694868866760798866935251921143053984651417e-44
1.9965,3.1892520029668067758329456091631402043102344318932e-44
1.997,3.196353666083065252975600881146257317166782282505e-44
1.9975,3.2034582682253715684444412132086387898329046211032e-44
1.998,3.2105658187121989992281744771018017755364626909738e-44
1.9985,3.2176763267914723251633058882246958206481155404969e-44
1.999,3.2247898016412658866786691216003252783602507027226e-44
1.9995,3.2319062523704742621333966792618868901473555114202e-44
2.0,3.2390256880195062296803043040841892590425501641841e-44
2.0005,3.246148117560942118140527890451940350067333643717e-44
2.001,3.2532735499001799023116503752252139172393380009084e-44
2.0015,3.2604019938761208115135142974326053962789552307644e-44
2.002,3.2675334582617648323605750465192816743487360347233e-44
2.0025,3.2746679517648966090673469673405823259645287706268e-44
2.003,3.2818054830286687514985823766311164158473881571093e-44
2.0035,3.2889460606322409636665042713406914558043380144658e-44
2.004,3.2960896930914118274792607387752468947903398056903e-44
2.0045,3.3032363888591862078045711449456231659650372766291e-44
2.005,3.3103861563263925406039664883061620651699121103366e-44
2.0055,3.317539003822293088626764149178881380456908755385e-44
2.006,3.3246949396151236944381460856836771244264526560838e-44
2.0065,3.3318539719127219342134957550491400391696950942439e-44
2.007,3.339016108863053179271401872882335068029857235918e-44
2.0075,3.3461813585547935066294901976414802767224990540069e-44
2.008,3.3533497290179060640479947678228653577768690455452e-44
2.0085,3.3605212282241536438475746551544961748864932368037e-44
2.009,3.3676958640876621087313669072510684810266040734126e-44
2.0095,3.3748736444654775454633609478551680009548685466796e-44
2.01,3.3820545771580534413659411477127563808329912867498e-44
2.0105,3.3892386699098273280118791823229383502991747709437e-44
2.011,3.3964259304096957227236633795905685840189839070523e-44
2.0115,3.4036163662915468514184209650633739235638288031354e-44
2.012,3.4108099851347875260748718340466533998864904622204e-44
2.0125,3.4180067944648067171599341215967326047948045803686e-44
2.013,3.4252068017534908557608445211505303472747715105007e-44
2.0135,3.4324100144197335302388161659822884821571766903662e-44
2.014,3.4396164398298756349161898185731854680388109481529e-44
2.0145,3.4468260852982359689384590091379764061304161779592e-44
2.015,3.4540389580875404279312813418428420024060135265593e-44
2.0155,3.4612550654094098269488839224531337625674790264518e-44
2.016,3.4684744144248424929245076259319664124334823592072e-44
2.0165,3.4756970122446339507745495040018466519086716808165e-44
2.017,3.4829228659298491387141977399218486734702824424285e-44
2.0175,3.4901519824922896041240440004652319121432363885539e-44
2.018,3.4973843688948914973617648628479133394526861514344e-44
2.0185,3.5046200320522149273657002898191583772898758206498e-44
2.019,3.5118589788308321225266266163607324238113941428893e-44
2.0195,3.5191012160497750021182350244052555158300818563259e-44
2.02,3.5263467504809780585572937870773154328492853766222e-44
2.0205,3.5335955888496586561902102670881622035112840884701e-44
2.021,3.5408477378347505916079227491785744421180082959056e-44
2.0215,3.5481032040693331509004226069415476688211196484225e-44
2.022,3.5553619941409912384614230859405824276149809316327e-44
2.0225,3.5626241145922677180398545694188814578156755952577e-44
2.023,3.5698895719210146996931540778297324491598209766158e-44
2.0235,3.577158372580804955780954133759580177073051093477e-44
2.024,3.5844305229813391254838539932051300519270530040124e-44
2.0245,3.5917060294887905928140731283420197023578981562465e-44
2.025,3.5989848984262043006019405524282186628199791224591e-44
2.0255,3.6062671360738915175015862415385769809979208426927e-44
2.026,3.6135527486697558872001961766436017780479502799045e-44
2.0265,3.6208417424097124878034707788414199347160058745941e-44
2.027,3.6281341234480059150147609295124117456274402180813e-44
2.0275,3.635429897897589160441200159067949933990994741818e-44
2.028,3.6427290718304987009235850637690080318575896839792e-44
2.0285,3.6500316512781674608657055067850770576575440690056e-44
2.029,3.6573376422317923350324571604712434559914207612476e-44
2.0295,3.6646470506426980680817273776524265307215808709322e-44
2.03,3.6719598824226325719852148955813675874071570358839e-44
2.0305,3.6792761434441560063612234160543140148375928497806e-44
2.031,3.6865958395409289055300564180308078858805136208593e-44
2.0315,3.6939189765080617215242394961875819746573709577668e-44
2.032,3.7012455601024609526187839227556110099753999585828e-44
2.0325,3.7085755960431132941336684394814701854577997193927e-44
2.033,3.7159090900114249309837670588057168009439325902512e-44
2.0335,3.7232460476515575450946909828131319184193804471624e-44
2.034,3.7305864745706958682591132096000841201588892026107e-44
2.0345,3.7379303763394097116880258648710272348095493605248e-44
2.035,3.7452777584919150169220999389834352128645666211803e-44
2.0355,3.7526286265263969043529064813241919319080118651022e-44
2.036,3.7599829859053296399114537708661539718625459993464e-44
2.0365,3.7673408420557347292602050639260538185082043264203e-44
2.037,3.7747022003694946975523199763505301612423284366108e-44
2.0375,3.782067066203663902413726435034833391154242632797e-44
2.038,3.7894354448807109576510381242364919964046927766053e-44
2.0385,3.7968073416888563138099221699331199595298963066587e-44
2.039,3.8041827618823087921787930736714279540885427622463e-44
2.0395,3.8115617106815646640882063347334498616544538066925e-44
2.04,3.8189441932737039444533058170408830767859511654149e-44
2.0405,3.8263302148126248793351366954669110619726568552179e-44
2.041,3.8337197804193346303570853106539266478853051025132e-44
2.0415,3.8411128951822372759114619536294108572745415726251e-44
2.042,3.8485095641573534511633103225144203879403297778254e-44
2.0425,3.8559097923686357959878554489086497476543134723803e-44
2.043,3.8633135848081832508377119095078146774772387730967e-44
2.0435,3.8707209464365184160826056621420385092487271801008e-44
2.044,3.878131882182862389634664594402143662030527800844e-44
2.0445,3.8855463969453478309844169531145846374871912938722e-44
2.045,3.8929644955912887050761635588776855840890450088016e-44
2.0455,3.9003861829574475960427012667913261360786806650519e-44
2.046,3.9078114638502346549568662685870975643164696506514e-44
2.0465,3.9152403430460029814327414593991590284298860417644e-44
2.047,3.922672825291242714324324736582887403301253023364e-44
2.0475,3.9301089153028386783965183947112326478447531071694e-44
2.048,3.9375486177683257452036728404154272159543471696726e-44
2.0485,3.9449919373460824226178908436825056714023117582525e-44
2.049,3.9524388786655815825143790577437726183418066969904e-44
2.0495,3.9598894463276389845906334979486177329948846812698e-44
2.05,3.9673436449045934003468374299244079657306771324788e-44
2.0505,3.9748014789405837750200363347759994258316199928382e-44
2.051,3.9822629529517249301835613276398292178125983943082e-44
2.0515,3.9897280714263472924413862353871241041673509866116e-44
2.052,3.9971968388252345475131775946781623612645046550295e-44
2.0525,4.0046692595817994984977125141142225817959209010198e-44
2.053,4.0121453381023174990801081224051418612393615613283e-44
2.0535,4.0196250787661578855563222641998155548867993967465e-44
2.054,4.0271084859259469493662253748473973624311848884952e-44
2.0545,4.034595563907828532761400613122582881305245921284e-44
2.055,4.0420863170116229703394159250853208174901904363961e-44
2.0555,4.0495807495110505072661540464018576590575379264777e-44
2.056,4.0570788656539528322628714017383738802198861387834e-44
2.0565,4.0645806696624527665816730918595733506328432764082e-44
2.057,4.0720861657331719458898882288460618744982835850045e-44
2.0575,4.0795953580374466828420760189062403183714644931839e-44
2.058,4.0871082507214752875637036912081511576105024175399e-44
2.0585,4.0946248479065635800193617358320639026507466257372e-44
2.059,4.1021451536892685299022319827007497675472053778498e-44
2.0595,4.1096691721416068067379195804428643207126598441327e-44
2.06,4.1171969073112616148620376578766229630166650443571e-44
2.0605,4.1247283632217276150845361289696724703714345084869e-44
2.061,4.1322635438725142407520065028813708621828463553332e-44
