energy,IBD
1.8635,1.3638032296194439537550928169758484133237679075644e-44
1.864,1.3712322630847913723770213751917635423361636425403e-44
1.8645,1.3786492222625333235429118232448951451298768940627e-44
1.865,1.3860543566551548855143564875335983208705015632559e-44
1.8655,1.3934479102031595158074888810540498466662387280515e-44
1.866,1.4008301214524676322122356601298555445452801173512e-44
1.8665,1.40820122371543904543986984026992843152951305918e-44
1.867,1.4155614452258628651687403973641442248333871197423e-44
1.8675,1.4229110092881248789902711794722147067716444272552e-44
1.868,1.4302501344208657780369054869322460881282249943849e-44
1.8685,1.4375790344953381837625833854708842958893294369628e-44
1.869,1.4448979188687488933691658339816577315574777984349e-44
1.8695,1.4522069925127432708835214872069773628801168631285e-44
1.87,1.4595064561372946053418672506952311311648455206898e-44
1.8705,1.4667965063101593561179777672743288647951691716939e-44
1.871,1.4740773355721399571229675039971882768334372609884e-44
1.8715,1.4813491325482706024634541283772536790057478328538e-44
1.872,1.4886120820551491320803101426249574101279738390474e-44
1.8725,1.4958663652045389943485165565853893689811798601326e-44
1.873,1.5031121595034476792270007217416678723784261649871e-44
1.8735,1.5103496389507643419794260653310589756188749798839e-44
1.874,1.5175789741306483142186324263055522082477111786706e-44
1.8745,1.5248003323027632489123058543562557188684106639263e-44
1.875,1.5320138774895352719804755365921753450070646784195e-44
1.8755,1.5392197705604919111610384876958518011517254030795e-44
1.876,1.5464181693138452560961324545887759980890931899338e-44
1.8765,1.5536092285554131743393678968473949344692934720332e-44
1.877,1.5607931001749674462696586310295050172414489307511e-44
1.8775,1.5679699332201566905081019951750821406007548012978e-44
1.878,1.5751398739680356154452862938111167862738806491877e-44
1.8785,1.5823030659943427574148577609602819349761944252553e-44
1.879,1.5894596502405754199831122909112442417759388259139e-44
1.8795,1.5966097650789957840153307037306092305278346174949e-44
1.88,1.6037535463755839356621768510110214531047183402506e-44
1.8805,1.6108911275510645644025959777441789355727745019156e-44
1.881,1.6180226396400417546097048559496906584952448675773e-44
1.8815,1.6251482113483619569581085630650016280268441800989e-44
1.882,1.6322679691087081042784205709560706931413542400731e-44
1.8825,1.6393820371345390841722360097681703438742432766926e-44
1.883,1.6464905374723973794580347928577761611354491334371e-44
1.8835,1.6535935900526936324649059467977106532572622662274e-44
1.884,1.6606913127389606921411232407919725986876485111699e-44
1.8845,1.6677838213756810931851023565183267361597455245405e-44
1.885,1.6748712298347012915107704313090788430654773798061e-44
1.8855,1.6819536500603321144212521630047283580504062430235e-44
1.886,1.6890311921131194697123700233331219416738671935089e-44
1.8865,1.6961039642123808181196161931136658715630497663677e-44
1.887,1.7031720727775129435313663719274879824479362206153e-44
1.8875,1.7102356224681628099420592704565732578729862214314e-44
1.888,1.717294716223238547482782541634197302962677260036e-44
1.8885,1.7243494552988490880221546783797212687630051270694e-44
1.889,1.7313999393051715570898330870715831171659367164886e-44
1.8895,1.7384462662423318535813535715045594898108255304262e-44
1.89,1.7454885325352696746374040645491104388413677814308e-44
1.8905,1.7525268330676707026466524073300572506629199689348e-44
1.891,1.7595612612149597328519357034638163763591330364502e-44
1.8915,1.7665919088764348783695466856489836666588317838924e-44
1.892,1.7736188665065093089625940822344550046770559357324e-44
1.8925,1.7806422231451383958932048997875528897578956057306e-44
1.893,1.7876620664474216048277673133163657071578604060037e-44
1.8935,1.7946784827124548446427563495813631278626173927091e-44
1.894,1.8016915569113957267263857461220609452397253786453e-44
1.8945,1.808701372714815545535569469776916882904781747097e-44
1.895,1.815708012519323612690211609408030129939244257702e-44
1.8955,1.8227115574735359321609459184634971654352694913424e-44
1.896,1.8297120875033473217070268331755882793935122540157e-44
1.8965,1.8367096813365773723929734061731277479109624985742e-44
1.897,1.8437044165269727638374846228674405162440497930448e-44
1.8975,1.8506963694776347854202427795116858436227918756575e-44
1.898,1.8576856154638283537983632678518430232703000039616e-44
1.8985,1.8646722286552400295423362352553422635622310668831e-44
1.899,1.871656282137664925213930357186240103333349514265e-44
1.8995,1.8786378479341886995761841062771373284615317319198e-44
1.9,1.8856169970258185534524046104227093893791567471247e-44
1.9005,1.8925937993716282799947688876730777734073457872054e-44
1.901,1.8995683239283950403315256058616258056798553662575e-44
1.9015,1.9065406386697918037256582620378340439680245384826e-44
1.902,1.9135108106050873563861310795047627478811824308597e-44
1.9025,1.9204789057974168468860001687993118477893441838699e-44
1.903,1.9274449893815986526351442128227522120820256471643e-44
1.9035,1.934409125581559584479329212828796293931150192781e-44
1.904,1.9413713777273186235331744770166438540054159178368e-44
1.9045,1.9483318082715903785906588336726141300394506856537e-44
1.905,1.9552904788059824405866350888443847182815525636718e-44
1.9055,1.962247450076847008348753798274018598274232406201e-44
1.906,1.9692027820007355204098099408393177297664727916777e-44
1.9065,1.9761565336795159576850329114624953649049037681319e-44
1.907,1.9831087634151256180495861602304822472059535264208e-44
1.9075,1.9900595287240183289619496640654877756246014890092e-44
1.908,1.9970088863512535827992640980030439533266762873303e-44
1.9085,2.0039568922842859518812649703548070328166949191077e-44
1.909,2.0109036017664264035517875412643633102715064825793e-44
1.9095,2.0178490693100332714804224551184129034946446478639e-44
1.91,2.0247933487093792929039781888851311406774566049395e-44
1.9105,2.0317364930532519433709841247699922589545192579037e-44
1.911,2.0386785547372576723483002122982227220492753535228e-44
1.9115,2.0456195854758867537028757292358893799652272484695e-44
1.912,2.0525596363142842328795540665879658905801029490076e-44
1.9125,2.0594987576397832317607146587294303098922785865341e-44
1.913,2.0664369991931703354808091993730352965017157187633e-44
1.9135,2.0733744100797388757678711833366487320972950667596e-44
1.914,2.0803110387800747885111948094011890275435578899523e-44
1.9145,2.0872469331606304678695492736376055345459818345203e-44
1.915,2.094182140484055578674681074366224800836129950848e-44
1.9155,2.1011167074193398640417331550797698676208460316465e-44
1.916,2.1080506800517119262112716286542109709142859975629e-44
1.9165,2.1149841038923486770364188343032586293866482424524e-44
1.917,2.1219170238878637561347738974433591946275314470758e-44
1.9175,2.1288494844296292802412275069888079023775898449881e-44
1.918,2.1357815293628742904505134139990623804567228306337e-44
1.9185,2.1427132019956139646066422262825426141817777097102e-44
1.919,2.1496445451073773130486952216364273394521987034703e-44
1.9195,2.156575600957787137480974549261886815801959298701e-44
1.92,2.1635064112949350831935217615840367642019804956411e-44
1.9205,2.170437017363605306009937256002331261413913150927e-44
1.921,2.1773674599133139638341607656239241754506232503306e-44
1.9215,2.1842977792062178060482208116961645079569567613388e-44
1.922,2.1912280150248342181074882913863722789766433450968e-44
1.9225,2.198158206679625768749422689414733970204873585733e-44
1.923,2.2050883930164160223546100620114048324267581556405e-44
1.9235,2.2120186124236894500134300844692927883870930866058e-44
1.924,2.2189489028397173778567091303341568402921329377298e-44
1.9245,2.2258793017595626084171110387471854889585728740326e-44
1.925,2.232809846241929082408065818792370404278800608854e-44
1.9255,2.2397405729159090327511627696127393267344065037532e-44
1.926,2.2466715179875691967112967592144666456806062386711e-44
1.9265,2.2536027172464283644154112242976208325777115072359e-44
1.927,2.2605342060717922807112488798106971235876648778851e-44
1.9275,2.2674660194389980209368536789822653969626666335059e-44
1.928,2.2743981919255090730866390634268990347602777111577e-44
1.9285,2.2813307577169130943767416705644986525333053347503e-44
1.929,2.2882637506127880471351160570556799152758756328246e-44
1.9295,2.2951972040324885473836527145863145999318486768234e-44
1.93,2.3021311510207933588196712043794043388683089338623e-44
1.9305,2.309065624253465731218392511014962358835826799545e-44
1.931,2.3160006560426920091783139116344615615434041419874e-44
1.9315,2.3229362783424500959534342272278956046033787956897e-44
1.932,2.3298725227537484340295025119561512075186158626005e-44
1.9325,2.336809420529786968702694801629948881099323644407e-44
1.933,2.3437470025810052700307986422353575675272419406835e-44
1.9335,2.3506852994800691831618217872705335446826047800343e-44
1.934,2.3576243414667364222330503711079857563993473780472e-44
1.9345,2.3645641584526523731965314552492159589896688303845e-44
1.935,2.3715047800260410549343441577308124105137366134923e-44
1.9355,2.3784462354563424237762184442252882705500717772043e-44
1.936,2.3853885536987362112013638474731636225925502282762e-44
1.9365,2.3923317633986033872869657288194701003326458801666e-44
1.937,2.3992758928958899944624392401769355138836411540123e-44
1.9375,2.4062209702294243781551437729926813592184029156481e-44
1.938,2.413167023141127796731798606296797618653172034917e-44
1.9385,2.4201140790801662700347308631858246108749538940782e-44
1.939,2.4270621652070298219792202173051736394899626238431e-44
1.9395,2.4340113083975252165009243745682555722656135270057e-44
1.94,2.4409615352467299642047558947011620570170726725467e-44
1.9405,2.4479128720728473443542968709059127080319404128983e-44
1.941,2.4548653449210132326718577319635453987075912026907e-44
1.9415,2.4618189795670190820215402177303407669536958745583e-44
1.942,2.4687738015210018073308338471755882296361228000879e-44
1.9425,2.4757298360310401436897552882914889462403567844708e-44
1.943,2.4826871080867081664356980685432766465211020227612e-44
1.9435,2.4896456424225501665966180063926273899231297190188e-44
1.944,2.4966054635215275414074564329341802078317210551079e-44
1.9445,2.5035665956183771040307562330343455440949755871403e-44
1.945,2.5105290627029314166554819243335569208735358913358e-44
1.9455,2.5174928885233651981543047468518073101621800854748e-44
1.946,2.5244580965894183904272150175273212594931603965243e-44
1.9465,2.5314247101755351320668296600143275854126937093583e-44
1.947,2.5383927523239691741269787184594283805758088732997e-44
1.9475,2.5453622458478196569659406868772380482833572229499e-44
1.948,2.5523332133340477710912701979676036591948934598319e-44
1.9485,2.5593056771464134030967659512956562524944463074032e-44
1.949,2.5662796594283822457597582783262294262510283332092e-44
1.9495,2.5732551821059671677251750868716775815455171502513e-44
1.95,2.5802322668905543174279967310647537779748072702489e-44
1.9505,2.5872109352816529215751588990019415252609817819444e-44
1.951,2.5941912085696192138501541177390791267323359970822e-44
1.9515,2.6011731078383181732415403093722556606102365544655e-44
1.952,2.6081566539677735100149178309500091487700983229007e-44
1.9525,2.6151418676367447246394047078545461027943593153318e-44
1.953,2.6221287693252816430305729685331163519943145651213e-44
1.9535,2.6291173793172199980115718471357236353900637341822e-44
1.954,2.6361077177026684688948043922657744616469939143936e-44
1.9545,2.643099804380425874365691577922907736743615971591e-44
1.955,2.6500936590603788997712409015736541740393558139612e-44
1.9555,2.657089301265843824876962616440729764762028504225e-44
1.956,2.6640867503359026473968717341063107940730041175785e-44
1.9565,2.6710860254276721714679671893116772446460947599785e-44
1.957,2.6780871455185564290171863028175671950042428481547e-44
1.9575,2.6850901294084458011545931057371874568396580942953e-44
1.958,2.6920949957219132269396493726151213868599301977613e-44
1.9585,2.6991017629103459461413982977667713331022222158275e-44
1.959,2.7061104492540631390605835213434691523674003071759e-44
1.9595,2.7131210728643827358695176724973234360424950137752e-44
1.96,2.7201336516856877827189163256719133930084527934342e-44
1.9605,2.7271482034974306915692587014228717161349343427675e-44
1.961,2.7341647459161257394734164922015538670177952902475e-44
1.9615,2.7411832963972929987670475673764186470211307126366e-44
1.962,2.7482038722374040924865046233669481230892954925889e-44
1.9625,2.7552264905757679846991439947544957945873261785461e-44
1.963,2.7622511683964071810158679074967876559580096552061e-44
1.9635,2.7692779225298874329207136990103934447689829748291e-44
1.964,2.7763067696551513538601251984598217134382841501909e-44
1.9645,2.7833377263012940414634153606520012838955355728022e-44
1.965,2.7903708088493310970088056874089291958729286835734e-44
1.9655,2.7974060335339220506874965069915316867059636112547e-44
1.966,2.8044434164450996202345272632159873100185778087686e-44
1.9665,2.8114829735299427835692466502397133448870017870709e-44
1.967,2.8185247205942440781853955859214287132713346380331e-44
1.9675,2.8255686733041340531163999774943439824120837115268e-44
1.968,2.8326148471877133261833360191342238651846275757309e-44
1.9685,2.839663257636630114698954425087391730163279255246e-44
1.969,2.8467139199076536793088977732408043081784795536653e-44
1.9695,2.853766849124206526087969388450028186816121709798e-44
1.97,2.8608220602779058498108642541997127242455828628563e-44
1.9705,2.8678795682300519750778709049028941093474357549894e-44
1.971,2.8749393877131142668159779688296621722999839054525e-44
1.9715,2.8820015333321772762895986695602034637774489278399e-44
1.972,2.8890660195663976404313318568492370826249946642915e-44
1.9725,2.8961328607704093804114185483677266401886529476975e-44
1.973,2.9032020711757281073289036958753000650016965898474e-44
1.9735,2.9102736648921168236402480642588292667845912972426e-44
1.974,2.9173476559089638773514911190277442571507117138045e-44
1.9745,2.9244240580966106046486446086286624936134134043959e-44
1.975,2.9315028852076792093977460823294500061102127282915e-44
1.9755,2.9385841508783634918496756461187468240629991960886e-44
1.976,2.9456678686297330267969520127920869900157611726613e-44
1.9765,2.9527540518689882169461439368392092075520107519571e-44
1.977,2.9598427138907168143672694957807834400460563004055e-44
1.9775,2.9669338678781144471127535176179670048302265401758e-44
1.978,2.9740275269042197981915589632334099411399850822044e-44
1.9785,2.9811237039331017529237138396566857194072439913959e-44
1.979,2.9882224118210491555730791165611726146744530295947e-44
1.9795,2.9953236633177256379710017715083844427997099032408e-44
1.98,3.0024274710673402177115637990966434023696084818352e-44
1.9805,3.0095338476097708722390688628223464936360523750607e-44
1.981,3.0166428053816917811196398120685288422728898086998e-44
1.9815,3.0237543567176666255379982882532360215120413166969e-44
1.982,3.030868513851258696215808604362748273152629519768e-44
1.9825,3.0379852889160949062814938720798254640421681842863e-44
1.983,3.045104693946934455909131123641758097915227433275e-44
1.9835,3.0522267408807044646686879099437062504878558732735e-44
1.984,3.059351441557553379405877788484153092072131914299e-44
1.9845,3.0664788077218591442011196044646178222337585509188e-44
1.985,3.073608851023242936677388888861498345373531156189e-44
1.9855,3.0807415830175507139540023362921758093224411668666e-44
1.986,3.087877015167853435497774757756097023272449891178e-44
1.9865,3.095015158845402839161789361435641687459894643807e-44
1.987,3.1021560253305936348733077907778207122438026026341e-44
1.9875,3.1092996258138942869714957962447934384035281748122e-44
1.988,3.1164459713967973145131878423342884694649328068361e-44
1.9885,3.1235950730927258752223525715035993633532198960544e-44
1.989,3.1307469418279475603055984442003241965765240572866e-44
1.9895,3.1379015884424574990948836323649186288811517079221e-44
1.99,3.1450590236908817673738938416340925716637172900782e-44
1.9905,3.1522192582433377540283808850771021514875628577686e-44
1.991,3.1593823026863024784168939361252842195898947528436e-44
1.9915,3.1665481675234508855596294401425589456035193814524e-44
1.992,3.1737168631765151798632585695779385476486444256848e-44
1.9925,3.180888399986101740510106710119236290566271806051e-44
1.993,3.1880627882125166783528607431967249484920840200886e-44
1.9935,3.1952400380365619896542915845581880827724903711231e-44
1.994,3.2024201595603534364385368523457553166621672475591e-44
1.9945,3.2096031628080965845465958994591882979746174080488e-44
1.995,3.2167890577268721288218029434185566176317838103e-44
1.9955,3.2239778541873923890496016373382845076601050542308e-44
1.996,3.2311695619847801775294550782885398634234845764591e-44
1.9965,3.2383641908393063567722233222856291887072219903759e-44
1.997,3.245561750397137288353039774740886287396302224936e-44
1.9975,3.2527622502310539848175279184034121848204277891101e-44
1.998,3.2599656998411942385784564615734122891570650389148e-44
1.9985,3.2671721086557539330999986854743690529989566508231e-44
1.999,3.2743814860316988109129791086131301758139002149503e-44
1.9995,3.2815938412554484385735966425762153872038944556418e-44
2.0,3.2888091835435837174044019256881501083541546233262e-44
2.0005,3.2960275220435172377470570147840038309301218182867e-44
2.001,3.3032488658341521752310912636271358449486442421656e-44
2.0015,3.3104732239265811817224213006712211208051031446951e-44
2.002,3.31770060526469390793209373400056547948250973137e-44
2.0025,3.3249310187258760911007265887495518371697439045856e-44
2.003,3.3321644731216046219446720347058772135510944022371e-44
2.0035,3.3394009771980991355001169725668170112375564140152e-44
2.004,3.346640539636966110982047137786343755111824361836e-44
2.0045,3.3538831690557776819803791541743637056391152756877e-44
2.005,3.3611288740087009544268889499035957046659808390316e-44
2.0055,3.368377662987120152145695213109552477053429540083e-44
2.006,3.3756295444201872695970824978608020217377385413102e-44
2.0065,3.3828845266754622675282233710529015220647210989656e-44
2.007,3.3901426180594497640528526218850875905295032059015e-44
2.0075,3.3974038268181932947137311090607656526433240619927e-44
2.008,3.4046681611378628968045023263010515674590085405077e-44
2.0085,3.4119356291452780069393327553230412107816572780879e-44
2.009,3.4192062389084818510351484465109901100019992783838e-44
2.0095,3.4264799984373094373875494175017615337448079576018e-44
2.01,3.4337569156838845970325144937587761719217510428302e-44
2.0105,3.4410369985432076486290669865632639603133285884465e-44
2.011,3.4483202548536399627770580166385409604884454772539e-44
2.0115,3.455606692397447042182618650375022116086075394039e-44
2.012,3.4628963189013356402055523335291181508188666906826e-44
2.0125,3.4701891420369266922321172789840340520604047367305e-44
2.013,3.4774851694212806310083467184681721561301051681479e-44
2.0135,3.4847844086174169850400713376826752936198504863146e-44
2.014,3.4920868671347634661458143355671097618064740545699e-44
2.0145,3.4993925524296966779939802257070106648450820638691e-44
2.015,3.5067014719059800310734111197856408161258808068567e-44
2.0155,3.5140136329152610363218368100671300080688929372606e-44
2.016,3.5213290427575632642730077340899975516330441836312e-44
2.0165,3.5286477086817145273425759234571958564596509524087e-44
2.017,3.5359696378858282578369525510610633580663506348996e-44
2.0175,3.5432948375177797667304260049149333186061816805061e-44
2.018,3.550623314675612348473929159770030770093666649137e-44
2.0185,3.5579550764080359304362658287891627781074145409375e-44
2.019,3.5652901297148231515959564166763852402857062378238e-44
2.0195,3.572628481547265610587814593773758049904894786555e-44
2.02,3.5799701388086253313635595789531075171713326773016e-44
2.0205,3.5873151083545227849518089476708381507237652372505e-44
2.021,3.5946633969933788501521793747562071927725476271152e-44
2.0215,3.6020150114868521816502110538583765078832208947367e-44
2.022,3.6093699585502067072778495360082544038330730178331e-44
2.0225,3.6167282448527725311518434589730063086234984075088e-44
2.023,3.6240898770183044155940649464135227239101358166176e-44
2.0235,3.6314548616254011610873418340035767137913435122665e-44
2.024,3.6388232052079206910241205585166681558641249608883e-44
2.0245,3.6461949142553319582808689315869047157801385447279e-44
2.025,3.6535699952131214748985252883460088158739080195585e-44
2.0255,3.660948454483195714311330726243037999726440221546e-44
2.026,3.6683302984242138616175948515010894034271040299169e-44
2.0265,3.675715533352014777385712852839376723677504068349e-44
2.027,3.6831041655399416257722991224517628430405202956852e-44
2.0275,3.6904962012192280759038024649279307334114035554244e-44
2.028,3.6978916465793806389221024830462361476619315612032e-44
2.0285,3.7052905077684980339707014547814477834726399554755e-44
2.029,3.7126927908936458104971632198103841343530767170859e-44
2.0295,3.7200985020212272548136396454872264146723453069361e-44
2.03,3.7275076471772848075254517917417334311753644642018e-44
2.0305,3.7349202323478964560466619399969713446405288349396e-44
2.031,3.7423362634794698208948529376080664360989506348451e-44
2.0315,3.7497557464790984443072390957777744767410837022664e-44
2.032,3.757178687214914596425967297334517379744194816561e-44
2.0325,3.7646050915163792662982355236358402150925982549696e-44
2.033,3.7720349651746279983194357767378231618718941576108e-44
2.0335,3.779468313942813378147530070031388294661640951078e-44
2.034,3.7869051435363781432151786452175001473894979438119e-44
2.0345,3.7943454596334239901435087750395584358846415446489e-44
2.035,3.80178926787497805614672516315121435905029694682e-44
2.0355,3.8092365738653221918561290402190824105369902725381e-44
2.036,3.8166873831723190909315368714704273519489810993003e-44
2.0365,3.8241417013276757154406552174171306695229312217434e-44
2.037,3.8315995338272631175976938027101864618799689390715e-44
2.0375,3.8390608861314332356153791583944255691019919209922e-44
2.038,3.8465257636652663847750928352893278524065684594476e-44
2.0385,3.8539941718189151329101896316217722766282846612264e-44
2.039,3.8614661159478457866921877170986071767914830926423e-44
2.0395,3.8689416013731432237842664318410456986553420209674e-44
2.04,3.8764206333818128836982151105267213614579289683519e-44
2.0405,3.8839032172270201258852449240455911273684530838508e-44
2.041,3.8913893581283865019189306284870297738438041023463e-44
2.0415,3.8988790612722832909496667791599061582794580461635e-44
2.042,3.9063723318120557630430412306248479384225914259911e-44
2.0425,3.9138691748683444847875320598651821847548262861049e-44
2.043,3.9213695955293041341693745243992619042884664465415e-44
2.0435,3.9288735988508861856631925981877855722872093534649e-44
2.044,3.9363811898571190232703295601161236306538788317753e-44
2.0445,3.9438923735403254574550929853433707807849846134352e-44
2.045,3.9514071548613976450366674477568677011169570530066e-44
2.0455,3.958925538750069530405040776151481085446864706238e-44
2.046,3.9664475301051200137825324048136977930212443267413e-44
2.0465,3.9739731337946737939397070987219103074796314262e-44
2.047,3.981502354656399584665687479274820593860439053584e-44
2.0475,3.9890351974977726996128425218666752975028418052363e-44
2.048,3.9965716670963353056534364721756629101956055280017e-44
2.0485,4.0041117681998940860473635547640573019273020106907e-44
2.049,4.0116555055267757702703648681874673091295784268351e-44
2.0495,4.0192028837660804158913341786700261598924724126185e-44
2.05,4.0267539075778653870056082654989148929167748171713e-44
2.0505,4.0343085815934276170596793534486399195097764055908e-44
2.051,4.0418669104154830797322256744621887378710185912298e-44
2.0515,4.0494288986184111035247117410064773567725434481218e-44
2.052,4.0569945507484965701981052411466218414537158892044e-44
2.0525,4.0645638713241095016946792050099849017296955235533e-44
2.053,4.0721368648359429554652854454157185160182084148313e-44
2.0535,4.0797135357472488785115947544298256729917244966416e-44
2.054,4.0872938884940046011875583063119442637906029121706e-44
2.0545,4.0948779274851782060282717901730678087802858581272e-44
2.055,4.1024656571028909120501468885559712628947264706216e-44
2.0555,4.1100570817026447581774710435538301352496364260576e-44
2.056,4.1176522056135483636078127798317413578115719580484e-44
2.0565,4.1252510331384800311493644648093263881337152281407e-44
2.057,4.1328535685543095815126455814595753377648096566463e-44
2.0575,4.1404598161121183317576496702860597350025458435912e-44
2.058,4.1480697800373496333063680452647456155331682123732e-44
2.0585,4.1556834645300588588597520938157305259686601624704e-44
2.059,4.1633008737650601881907517606257191760200071870734e-44
2.0595,4.1709220118921391310743136602596658161182721404294e-44
2.06,4.1785468830362633006026692835846455071508279733189e-44
2.0605,4.1861754912977304624313823223504951803381968599597e-44
2.061,4.1938078407523757207252709588069105820731620957642e-44
